invoice_id,client_id,due_date,paid_date,amount
INV03117,C027,2024-07-31,2024-08-21,1579.69
INV03118,C027,2024-07-30,2024-08-25,2369.54
INV03119,C029,2024-09-02,2024-09-15,5105.7
INV03120,C030,2024-08-24,2024-09-03,7024.31
INV03121,C030,2024-08-12,2024-09-03,7024.31
INV03122,C031,2024-08-18,2024-09-05,1515.92
INV03123,C034,2024-07-25,2024-08-25,4237.15
INV03124,C035,2024-08-06,2024-08-23,9004.7
INV03125,C037,2024-07-31,2024-08-18,5036.36
INV03126,C039,2024-08-09,2024-08-22,3853.42
INV03127,C039,2024-08-01,2024-08-26,5780.13
INV03128,C041,2024-07-25,2024-08-29,9886.04
INV03129,C043,2024-08-10,2024-09-05,5932.57
INV03130,C046,2024-07-14,2024-08-07,8182.87
INV03131,C047,2024-08-10,2024-08-18,1312.54
INV03132,C050,2024-08-18,2024-09-04,757.74
INV03133,C054,2024-08-02,2024-08-11,7494.96
INV03134,C059,2024-07-08,2024-08-11,4503.09
INV03135,C061,2024-08-05,2024-09-05,3317.8
INV03136,C065,2024-07-06,2024-08-17,198.49
INV03137,C065,2024-08-04,2024-08-21,297.74
INV03138,C068,2024-06-21,2024-08-02,9627.96
INV03139,C070,2024-08-21,2024-09-08,11967.86
INV03140,C074,2024-08-02,2024-08-17,3496.05
INV03141,C074,2024-07-27,2024-08-21,5244.07
INV03142,C077,2024-09-04,2024-09-15,1922.62
INV03143,C078,2024-07-25,2024-09-03,769.64
INV03144,C078,2024-08-06,2024-09-07,1154.47
INV03145,C079,2024-08-18,2024-09-08,5400.66
INV03146,C080,2024-07-29,2024-08-14,5153.97
INV03147,C085,2024-07-23,2024-08-18,1193.07
INV03148,C093,2024-08-31,2024-09-09,8193.75
INV03149,C096,2024-07-20,2024-09-01,4540.29
INV03150,C097,2024-07-23,2024-08-15,139.25
INV03151,C097,2024-08-02,2024-08-19,208.88
INV03152,C001,2024-08-26,2024-09-05,1975.3
INV03153,C001,2024-08-04,2024-09-09,2962.95
INV03154,C002,2024-08-18,2024-09-29,577.55
INV03155,C003,2024-08-19,2024-10-01,2243.48
INV03156,C004,2024-09-26,2024-10-14,3617.2
INV03157,C004,2024-09-28,2024-10-18,5425.79
INV03158,C005,2024-08-30,2024-09-18,2392.37
INV03159,C005,2024-09-04,2024-09-22,3588.55
INV03160,C006,2024-08-22,2024-09-28,4198.28
INV03161,C006,2024-09-05,2024-10-02,6297.42
INV03162,C008,2024-09-14,2024-10-04,8336.81
INV03163,C009,2024-08-28,2024-09-24,3959.92
INV03164,C009,2024-08-31,2024-09-28,5939.88
INV03165,C010,2024-09-12,2024-10-03,6256.14
INV03166,C012,2024-08-31,2024-10-12,8536.43
INV03167,C013,2024-08-30,2024-09-24,1749.14
INV03168,C014,2024-09-28,2024-10-06,3550.92
INV03169,C014,2024-09-15,2024-10-10,5326.38
INV03170,C016,2024-08-21,2024-09-12,10386.3
INV03171,C017,2024-08-19,2024-09-05,6553.95
INV03172,C018,2024-09-11,2024-09-23,13532.46
INV03173,C020,2024-08-29,2024-09-21,1457.74
INV03174,C021,2024-09-22,2024-10-12,4373.09
INV03175,C022,2024-09-22,2024-10-07,517.74
INV03176,C022,2024-09-24,2024-10-11,776.61
INV03177,C023,2024-08-26,2024-09-02,4059.07
INV03178,C023,2024-08-11,2024-09-06,6088.6
INV03179,C024,2024-08-17,2024-09-26,8366.62
INV03180,C027,2024-08-10,2024-09-20,6772.83
INV03181,C033,2024-09-25,2024-10-15,12474.54
INV03182,C034,2024-08-16,2024-09-03,6945.61
INV03183,C035,2024-07-26,2024-09-09,7112.57
INV03184,C036,2024-09-06,2024-09-28,1887.41
INV03185,C038,2024-08-09,2024-09-23,12152.6
INV03186,C039,2024-08-28,2024-09-12,5172.93
INV03187,C040,2024-08-07,2024-09-17,3620.47
INV03188,C041,2024-09-11,2024-10-10,4687.15
INV03189,C043,2024-09-17,2024-10-07,7169.84
INV03190,C044,2024-08-19,2024-09-06,11484.5
INV03191,C045,2024-09-11,2024-09-24,878.89
INV03192,C046,2024-09-04,2024-09-23,2166.85
INV03193,C046,2024-09-02,2024-09-27,3250.28
INV03194,C051,2024-08-20,2024-09-28,1718.68
INV03195,C060,2024-09-04,2024-09-27,2523.58
INV03196,C060,2024-09-11,2024-10-01,3785.37
INV03197,C072,2024-07-22,2024-09-05,1498.26
INV03198,C072,2024-08-23,2024-09-09,2247.39
INV03199,C076,2024-09-11,2024-10-11,846.48
INV03200,C083,2024-09-01,2024-10-11,4389.56
INV03201,C083,2024-10-01,2024-10-15,6584.34
INV03202,C084,2024-09-30,2024-10-16,9291.27
INV03203,C086,2024-08-10,2024-09-06,3209.75
INV03204,C086,2024-08-24,2024-09-10,4814.62
INV03205,C087,2024-08-01,2024-09-10,1149.85
INV03206,C088,2024-08-06,2024-09-12,6637.84
INV03207,C088,2024-08-17,2024-09-16,9956.76
INV03208,C092,2024-08-31,2024-10-10,827.68
INV03209,C092,2024-10-02,2024-10-14,1241.52
INV03210,C097,2024-09-07,2024-09-28,513.43
INV03211,C099,2024-09-07,2024-09-17,4698.73
INV03212,C099,2024-09-06,2024-09-21,7048.1
INV03213,C001,2024-09-13,2024-10-22,4924.22
INV03214,C002,2024-10-11,2024-10-26,582.8
INV03215,C003,2024-09-25,2024-10-07,2270.75
INV03216,C004,2024-10-18,2024-10-27,8981.9
INV03217,C005,2024-10-18,2024-11-14,6205.03
INV03218,C006,2024-09-20,2024-10-29,10080.61
INV03219,C007,2024-08-27,2024-10-06,1357.12
INV03220,C007,2024-09-08,2024-10-06,1357.12
INV03221,C008,2024-10-02,2024-10-18,8501.1
INV03222,C010,2024-08-31,2024-10-14,2457.5
INV03223,C010,2024-10-07,2024-10-18,3686.26
INV03224,C011,2024-09-04,2024-10-10,7642.36
INV03225,C013,2024-10-02,2024-11-04,1348.06
INV03226,C014,2024-10-27,2024-11-15,4744.9
INV03227,C018,2024-10-06,2024-10-21,7237.29
INV03228,C021,2024-10-02,2024-10-15,2803.21
INV03229,C021,2024-10-12,2024-10-19,4204.81
INV03230,C024,2024-10-08,2024-10-31,3250.35
INV03231,C024,2024-09-26,2024-11-04,4875.52
INV03232,C030,2024-09-09,2024-10-02,3964.17
INV03233,C031,2024-09-20,2024-10-29,1823.59
INV03234,C033,2024-09-16,2024-10-07,10588.95
INV03235,C034,2024-09-29,2024-10-08,2835.18
INV03236,C034,2024-09-05,2024-10-12,4252.77
INV03237,C035,2024-09-19,2024-10-16,15885.18
INV03238,C037,2024-10-18,2024-11-09,8856.69
INV03239,C038,2024-09-25,2024-10-15,4614.27
INV03240,C038,2024-10-10,2024-10-19,6921.4
INV03241,C042,2024-08-19,2024-10-03,10435.01
INV03242,C043,2024-09-02,2024-10-04,6906.28
INV03243,C044,2024-09-04,2024-10-03,6433.04
INV03244,C045,2024-09-28,2024-10-10,1550.94
INV03245,C047,2024-10-22,2024-11-06,1529.5
INV03246,C048,2024-10-19,2024-11-04,4079.03
INV03247,C048,2024-10-07,2024-11-08,6118.55
INV03248,C049,2024-10-24,2024-11-10,8937.3
INV03249,C067,2024-09-19,2024-10-09,8299.51
INV03250,C071,2024-08-24,2024-10-05,1180.83
INV03251,C071,2024-09-19,2024-10-09,1771.24
INV03252,C072,2024-09-16,2024-10-05,16535.44
INV03253,C075,2024-10-12,2024-10-26,3656.41
INV03254,C076,2024-10-07,2024-11-14,932.82
INV03255,C076,2024-11-03,2024-11-18,1399.22
INV03256,C080,2024-10-14,2024-11-08,4151.09
INV03257,C082,2024-10-13,2024-11-08,17236.81
INV03258,C084,2024-10-04,2024-10-13,3773.23
INV03259,C089,2024-09-12,2024-10-18,3375.06
INV03260,C089,2024-09-14,2024-10-22,5062.59
INV03261,C090,2024-09-18,2024-10-28,6040.4
INV03262,C091,2024-09-15,2024-10-27,12104.85
INV03263,C094,2024-09-22,2024-10-25,16043.42
INV03264,C001,2024-11-05,2024-12-05,1938.58
INV03265,C001,2024-10-26,2024-12-09,2907.87
INV03266,C002,2024-10-25,2024-11-14,590.1
INV03267,C003,2024-09-22,2024-11-06,939.29
INV03268,C003,2024-10-09,2024-11-10,1408.94
INV03269,C005,2024-10-14,2024-11-02,6314.08
INV03270,C006,2024-11-01,2024-11-11,3978.6
INV03271,C006,2024-10-20,2024-11-15,5967.9
INV03272,C007,2024-10-27,2024-12-03,1372.79
INV03273,C008,2024-11-26,2024-12-05,3264.25
INV03274,C008,2024-11-01,2024-12-09,4896.37
INV03275,C009,2024-10-25,2024-11-16,10785.89
INV03276,C010,2024-10-06,2024-11-03,6267.81
INV03277,C011,2024-11-06,2024-11-14,7775.16
INV03278,C017,2024-11-20,2024-12-03,4253.45
INV03279,C018,2024-12-01,2024-12-12,11353.86
INV03280,C020,2024-10-21,2024-11-10,1674.98
INV03281,C021,2024-11-14,2024-12-13,4722.71
INV03282,C030,2024-10-28,2024-11-28,6904.73
INV03283,C031,2024-11-12,2024-12-02,874.45
INV03284,C032,2024-09-30,2024-11-12,2659.94
INV03285,C033,2024-11-05,2024-11-20,7103.3
INV03286,C034,2024-11-03,2024-11-25,6598.78
INV03287,C034,2024-10-25,2024-11-25,6598.78
INV03288,C035,2024-11-03,2024-11-17,10095.89
INV03289,C037,2024-10-28,2024-11-23,10698.35
INV03290,C038,2024-10-13,2024-11-06,7168.38
INV03291,C039,2024-11-02,2024-11-18,10212.67
INV03292,C040,2024-11-02,2024-11-26,3866.54
INV03293,C041,2024-11-14,2024-11-22,3523.37
INV03294,C041,2024-11-16,2024-11-26,5285.05
INV03295,C042,2024-10-20,2024-11-14,2337.28
INV03296,C042,2024-10-10,2024-11-18,3505.92
INV03297,C044,2024-11-02,2024-12-07,8754.9
INV03298,C045,2024-11-16,2024-11-28,1747.52
INV03299,C046,2024-11-10,2024-11-29,2416.35
INV03300,C046,2024-10-27,2024-12-03,3624.52
INV03301,C047,2024-11-20,2024-12-06,421.36
INV03302,C049,2024-11-01,2024-12-14,2813.16
INV03303,C049,2024-11-29,2024-12-18,4219.73
INV03304,C060,2024-10-26,2024-11-24,1542.65
INV03305,C065,2024-11-11,2024-12-02,681.21
INV03306,C065,2024-10-29,2024-12-06,1021.82
INV03307,C067,2024-11-15,2024-12-10,3221.06
INV03308,C067,2024-11-18,2024-12-14,4831.58
INV03309,C070,2024-11-14,2024-11-24,10732.4
INV03310,C073,2024-11-01,2024-12-06,3212.63
INV03311,C077,2024-10-30,2024-11-29,2589.36
INV03312,C081,2024-10-31,2024-11-30,7947.07
INV03313,C082,2024-10-16,2024-11-17,10621.71
INV03314,C086,2024-10-18,2024-11-07,3874.99
INV03315,C090,2024-11-13,2024-11-30,10303.69
INV03316,C094,2024-11-02,2024-12-07,17587.68
INV03317,C095,2024-10-25,2024-11-05,4789.1
INV03318,C095,2024-10-08,2024-11-09,7183.66
INV03319,C097,2024-10-23,2024-12-02,1558.44
INV03320,C099,2024-11-29,2024-12-10,2359.68
INV03321,C001,2024-11-12,2024-12-17,1933.72
INV03322,C001,2024-12-05,2024-12-21,2900.58
INV03323,C002,2024-11-20,2024-12-05,569.41
INV03324,C005,2024-11-15,2024-12-20,2545.05
INV03325,C005,2024-11-20,2024-12-24,3817.58
INV03326,C006,2024-11-12,2024-12-24,10200.11
INV03327,C008,2024-12-11,2024-12-22,8652.95
INV03328,C009,2024-11-17,2024-12-10,10685.01
INV03329,C010,2024-11-18,2024-12-02,6170.56
INV03330,C011,2024-11-07,2024-12-14,6521.63
INV03331,C013,2024-11-26,2024-12-25,1084.6
INV03332,C015,2024-11-15,2024-12-16,1851.28
INV03333,C016,2024-11-12,2024-12-21,8225.55
INV03334,C017,2024-12-07,2024-12-18,3163.8
INV03335,C019,2024-11-20,2024-12-07,3433.51
INV03336,C019,2024-11-28,2024-12-11,5150.26
INV03337,C022,2024-11-30,2024-12-11,1595.06
INV03338,C023,2024-12-08,2024-12-31,3680.37
INV03339,C023,2024-12-16,2025-01-04,5520.56
INV03340,C024,2024-11-09,2024-12-08,4598.26
INV03341,C024,2024-11-30,2024-12-12,6897.39
INV03342,C025,2024-11-25,2024-12-06,620.62
INV03343,C025,2024-11-11,2024-12-10,930.93
INV03344,C026,2024-11-11,2024-12-24,2820.69
INV03345,C026,2024-11-21,2024-12-28,4231.03
INV03346,C027,2024-11-12,2024-12-05,4684.12
INV03347,C028,2024-11-26,2024-12-15,1169.93
INV03348,C028,2024-11-13,2024-12-19,1754.89
INV03349,C029,2024-10-29,2024-12-03,8090.55
INV03350,C032,2024-12-24,2025-01-03,2879.35
INV03351,C033,2024-12-04,2025-01-14,4215.14
INV03352,C033,2024-12-31,2025-01-18,6322.71
INV03353,C036,2024-12-27,2025-01-13,2886.85
INV03354,C037,2024-11-19,2025-01-02,9415.49
INV03355,C040,2024-11-22,2024-12-03,3084.08
INV03356,C041,2024-11-13,2024-12-09,10368.34
INV03357,C042,2024-12-03,2024-12-17,10364.27
INV03358,C043,2024-10-30,2024-12-03,3806.55
INV03359,C044,2024-11-27,2024-12-05,6862.21
INV03360,C046,2024-12-01,2024-12-25,6593.7
INV03361,C048,2024-10-28,2024-12-10,7308.52
INV03362,C049,2024-11-28,2024-12-08,7428.49
INV03363,C050,2024-10-29,2024-12-13,1204.94
INV03364,C053,2024-11-16,2024-12-17,2983.95
INV03365,C058,2024-11-27,2024-12-14,2543.55
INV03366,C059,2024-11-03,2024-12-06,3163.25
INV03367,C059,2024-11-27,2024-12-10,4744.88
INV03368,C060,2024-12-10,2024-12-21,495.38
INV03369,C060,2024-11-27,2024-12-25,743.07
INV03370,C061,2024-12-01,2024-12-12,1795.54
INV03371,C064,2024-11-14,2024-12-06,5285.69
INV03372,C072,2024-11-15,2024-12-12,17552.65
INV03373,C073,2025-01-03,2025-01-14,5860.84
INV03374,C074,2024-10-27,2024-12-08,5545.05
INV03375,C077,2024-12-27,2025-01-04,4373.08
INV03376,C086,2024-11-10,2024-12-22,565.05
INV03377,C086,2024-11-11,2024-12-26,847.57
INV03378,C091,2024-12-05,2024-12-20,15007.09
INV03379,C094,2024-10-24,2024-12-04,3845.49
INV03380,C098,2024-12-20,2025-01-03,4827.17
INV03381,C098,2024-12-02,2025-01-07,7240.75
INV03382,C100,2024-10-20,2024-12-04,15145.04
